,,RowID,Original_SMILES,DFT_opt_Charge_P,Origin,selfies,QED,SA_score
636,2337,2337,N=C=C=NOC,0.481821,Third Iter,[N][=C][=C][=N][O][C],0.23174068110008758,5.6678238316197715
637,2339,2339,CC(=O)C=1CN=1,0.477821,Third Iter,[C][C][=Branch1][C][=O][C][C][N][=Ring1][Ring1],,
638,2351,2351,C1C=C=NC1N=C,0.49517,Third Iter,[C][C][=C][=N][C][Ring1][Branch1][N][=C],0.38658147844340496,6.357452109900796
639,2352,2352,OCC#CONC,0.490464,Third Iter,[O][C][C][#C][O][N][C],0.2217846250238226,5.024594632327197
640,2353,2353,C(C)N(N)N=N,0.474216,Third Iter,[C][Branch1][C][C][N][Branch1][C][N][N][=N],0.30851150933787796,5.275729231392413
641,2354,2354,O1CC=C=NC1CC=C,0.488216,Third Iter,[O][C][C][=C][=N][C][Ring1][=Branch1][C][C][=C],0.537908889634818,6.03812421648741
642,2357,2357,C(C=C=O)C,0.478471,Third Iter,[C][Branch1][Ring2][C][=C][=O][C],0.3613863758969075,4.58391799972505
643,2359,2359,ON=N,0.485043,Third Iter,[O][N][=N],0.3607970364118178,5.407762170465047
644,2364,2364,C=NNO,0.427547,Third Iter,[C][=N][N][O],0.21527347845168426,5.592321713596419
645,2365,2365,C=C=NCN,0.475343,Third Iter,[C][=C][=N][C][N],0.29434154103014515,5.599442851796056
646,2373,2373,C1CC=C=N1,0.467909,Third Iter,[C][C][C][=C][=N][Ring1][Branch1],,
647,2374,2374,CC(N)=NN,0.466852,Third Iter,[C][C][Branch1][C][N][=N][N],0.280338624179592,4.821791514517949
648,2375,2375,CNC=NN,0.470568,Third Iter,[C][N][C][=N][N],0.2775709227952673,5.216932200908481
649,2378,2378,C=1=C=NN=1,0.509707,Third Iter,[C][=C][=N][N][=Ring1][Ring2],,
650,2379,2379,N=NN=CN=C,0.494247,Third Iter,[N][=N][N][=C][N][=C],0.23480368525882683,5.73297237273383
651,2380,2380,N=CCCNC,0.471499,Third Iter,[N][=C][C][C][N][C],0.2821069772735178,4.6478922666330345
652,2382,2382,O1OC1,0.489144,Third Iter,[O][O][C][Ring1][Ring1],0.32803812515185193,5.03737063200351
653,2386,2386,NCO,0.472625,Third Iter,[N][C][O],0.27234320841253234,4.925514478157355
654,2389,2389,N(ON1)C1,0.489915,Third Iter,[N][Branch1][Ring1][O][N][C][Ring1][C],0.5557168840163516,5.336119706907458
655,2392,2392,C=NOCC,0.475661,Third Iter,[C][=N][O][C][C],0.270442116344327,4.502587822210256
656,2393,2393,N#CC#C,0.521559,Third Iter,[N][#C][C][#C],0.414224653858508,5.20549629553622
657,2398,2398,N=CNC#CN,0.468525,Third Iter,[N][=C][N][C][#C][N],0.14641654958648215,6.0310561923624775
658,2399,2399,C1C=N1,0.474786,Third Iter,[C][C][=N][Ring1][Ring1],,
659,2400,2400,C=NNOC,0.483105,Third Iter,[C][=N][N][O][C],0.21864249168762676,5.308433976056411
660,2403,2403,CNN=NCC,0.477385,Third Iter,[C][N][N][=N][C][C],0.30285927504842625,4.879242399259028
661,2406,2406,NCON=C,0.489116,Third Iter,[N][C][O][N][=C],0.22104406701240104,5.135633976056409
662,2408,2408,OCCC=C=N,0.47431,Third Iter,[O][C][C][C][=C][=N],0.4038563139852802,5.176151683078658
663,2412,2412,CCCOCC=N,0.476991,Third Iter,[C][C][C][O][C][C][=N],0.28362017764631375,4.28682828617335
664,2413,2413,N(C=CF)N,0.47419,Third Iter,[N][Branch1][Ring2][C][=C][F][N],0.3802642089545866,5.38419373937002
665,2415,2415,O=C=C=NNN=C,0.49119,Third Iter,[O][=C][=C][=N][N][N][=C],0.2287208991985636,5.900601843865657
666,2418,2418,C(N)NC,0.469975,Third Iter,[C][Branch1][C][N][N][C],0.34781460002867165,4.6272809109208355
667,2422,2422,FC=CCCO,0.477,Third Iter,[F][C][=C][C][C][O],0.2862543331908124,4.774231258675474
668,2423,2423,C(C=C=N)C=C,0.490697,Third Iter,[C][Branch1][Ring2][C][=C][=N][C][=C],0.4070938253698234,5.285989879365129
669,2424,2424,C(C#N)=C=N,0.487363,Third Iter,[C][Branch1][Ring1][C][#N][=C][=N],0.26696552474824625,5.619775396174754
670,2425,2425,O=CC=NCN,0.481338,Third Iter,[O][=C][C][=N][C][N],0.2211694563997253,5.258130462919507
671,2426,2426,C=1=CCC=1C,0.471001,Third Iter,[C][=C][C][C][=Ring1][Ring2][C],0.46965016905620205,5.390243443512032
672,2431,2431,C12=CC1N=N2,0.49345,Third Iter,[C][=C][C][Ring1][Ring1][N][=N][Ring1][Branch1],,
673,2437,2437,NCNC=N,0.465762,Third Iter,[N][C][N][C][=N],0.20766773954985554,5.260717999725049
674,2442,2442,CCC#CC,0.477266,Third Iter,[C][C][C][#C][C],0.4616072210891779,4.30137125416292
675,2447,2447,OC=NCN=C=N,0.483358,Third Iter,[O][C][=N][C][N][=C][=N],0.31839749186836747,5.870365305404119
676,2449,2449,C1=COC1=NNO,0.423344,Third Iter,[C][=C][O][C][Ring1][Ring2][=N][N][O],0.3151406617888957,5.347525882327196
677,2451,2451,C1=CON=C1N=N,0.482806,Third Iter,[C][=C][O][N][=C][Ring1][Branch1][N][=N],0.41927158806424514,5.005781695264258
678,2452,2452,C(N)CN,0.47151,Third Iter,[C][Branch1][C][N][C][N],0.34781460002867165,4.442801981154949
679,2457,2457,C(C=CF)#CNO,0.440292,Third Iter,[C][Branch1][Ring2][C][=C][F][#C][N][O],0.18655591524482132,5.749726363096427
680,2459,2459,N#CCCC=CCC,0.482165,Third Iter,[N][#C][C][C][C][=C][C][C],0.3800969461721473,3.9912742494996127
681,2462,2462,C(C1)C1=NN,0.469604,Third Iter,[C][Branch1][C][C][C][Ring1][C][=N][N],0.5094815597844964,4.7043848636303744
682,2464,2464,N1=NN2C=CC1=N2,0.491907,Third Iter,[N][=N][N][C][=C][C][Ring1][=Branch1][=N][Ring1][Branch1],,
683,2468,2468,C1#CC1=COO,0.47924,Third Iter,[C][#C][C][Ring1][Ring1][=C][O][O],0.1634885091904733,6.002814813052132
684,2470,2470,NC#CN=C,0.485935,Third Iter,[N][C][#C][N][=C],0.21460585460575107,5.748832200908481
685,2474,2474,NNNCN,0.466524,Third Iter,[N][N][N][C][N],0.14301212140995292,5.247660011559368
686,2477,2477,N(N=C)C,0.471185,Third Iter,[N][Branch1][Ring1][N][=C][C],0.21551026715383909,5.1872554928606345
687,2479,2479,C=CCC#CC,0.472663,Third Iter,[C][=C][C][C][#C][C],0.3745735543849044,4.574488553105183
688,2490,2490,C=1C=NC=1C=C,0.493882,Third Iter,[C][C][=N][C][=Ring1][Ring2][C][=C],0.4870770766076251,4.977177677773618
689,2493,2493,C#CN=C,0.495587,Third Iter,[C][#C][N][=C],0.25746945917497793,5.682965860753612
690,2495,2495,N#CN=C=NN,0.482031,Third Iter,[N][#C][N][=C][=N][N],0.3003138401674557,5.8380169350680475
691,2496,2496,C1ON=NC=CC1,0.477111,Third Iter,[C][O][N][=N][C][=C][C][Ring1][#Branch1],0.6318619487668489,5.665513648362335
692,2502,2502,C(=O)NC,0.479648,Third Iter,[C][=Branch1][C][=O][N][C],0.2780862432916301,4.597884924298761
693,2504,2504,C1=C=NCCN=NN1,0.472197,Third Iter,[C][=C][=N][C][C][N][=N][N][Ring1][Branch2],0.6437922650861336,6.022431282466647
694,2506,2506,CCC=CCN=NC,0.479064,Third Iter,[C][C][C][=C][C][N][=N][C],0.38209240309403153,4.823621941807305
695,2507,2507,C=NNC=NCC,0.480859,Third Iter,[C][=N][N][C][=N][C][C],0.2261607290315586,5.076184536173351
696,2512,2512,C#CNNO,0.473728,Third Iter,[C][#C][N][N][O],0.15802382100671825,5.686615041145167
697,2528,2528,FC1=CC1=C,0.473824,Third Iter,[F][C][=C][C][Ring1][Ring1][=C],0.46499526146951103,4.766766899133334
698,2529,2529,CCC=CC,0.473556,Third Iter,[C][C][C][=C][C],0.4737467757144853,4.020805573689547
699,2535,2535,C=CCN=CC=NN,0.478487,Third Iter,[C][=C][C][N][=C][C][=N][N],0.31075893099061985,5.182763480268844
700,2538,2538,OC1=NN1N,0.478654,Third Iter,[O][C][=N][N][Ring1][Ring1][N],0.4708647124999964,5.372850796287354
701,2539,2539,CNN=NC#CCO,0.474062,Third Iter,[C][N][N][=N][C][#C][C][O],0.18885250307062046,5.601340623125987
702,2542,2542,CN=NCNN,0.398281,Third Iter,[C][N][=N][C][N][N],0.2871387847251083,5.53969438864895
703,2543,2543,C=1CC=1OC,0.483511,Third Iter,[C][C][C][=Ring1][Ring1][O][C],0.4732235181890287,4.418685455346352
704,2544,2544,C#CCN,0.475486,Third Iter,[C][#C][C][N],0.28201558465974835,4.9413478005529425
705,2545,2545,CCC#CN=NNOO,0.481068,Third Iter,[C][C][C][#C][N][=N][N][O][O],0.19281248679956636,5.634529810457651
706,2547,2547,O=C(NF)O,0.484104,Third Iter,[O][=C][Branch1][Ring1][N][F][O],0.29719886502536075,4.947232129902564
707,2554,2554,CCC(=C)C,0.4762,Third Iter,[C][C][C][=Branch1][C][=C][C],0.4737467757144852,4.166995822210255
708,2558,2558,C#CN=CNNC,0.477687,Third Iter,[C][#C][N][=C][N][N][C],0.12659382277071834,5.552197997711811
709,2560,2560,OONN,0.474969,Third Iter,[O][O][N][N],0.23586420684344875,5.363685593195082
710,2562,2562,ON,0.47677,Third Iter,[O][N],0.4249714438566295,5.011332992285066
711,2563,2563,C1OCN1CC,0.479486,Third Iter,[C][O][C][N][Ring1][Ring2][C][C],0.6102344813130489,4.167793592892982
712,2564,2564,C(C)N=CN,0.482746,Third Iter,[C][Branch1][C][C][N][=C][N],0.29807410653470906,5.015257644695464
713,2565,2565,N=NC=C=C,0.486851,Third Iter,[N][=N][C][=C][=C],0.30106802107066016,5.878272437594871
714,2566,2566,C1CNCC1,0.477036,Third Iter,[C][C][N][C][C][Ring1][Branch1],0.6268557963491981,4.283662898851455
715,2568,2568,C=1=COONC=1,0.500355,Third Iter,[C][=C][O][O][N][C][=Ring1][=Branch1],0.39388860179234925,6.081700330293512
716,2570,2570,C#CN(C)C=NO,0.472235,Third Iter,[C][#C][N][Branch1][C][C][C][=N][O],0.12820024727828158,5.437485823394193
717,2574,2574,OC=COC,0.476092,Third Iter,[O][C][=C][O][C],0.3022077860288428,4.95590024824576
718,2578,2578,FC(=O)N,0.487918,Third Iter,[F][C][=Branch1][C][=O][N],0.2863690724301536,4.768488420802258
719,2581,2581,CC#COO,0.484696,Third Iter,[C][C][#C][O][O],0.21105862101520473,5.295573029310848
720,2582,2582,C1=CC(C)N1,0.470701,Third Iter,[C][=C][C][Branch1][C][C][N][Ring1][Branch1],0.5852180636159047,5.3229230566423835
721,2585,2585,CCCONC,0.473414,Third Iter,[C][C][C][O][N][C],0.29579049104581356,4.339839216235156
722,2597,2597,CC#CCCN,0.47112,Third Iter,[C][C][#C][C][C][N],0.30877943805412417,4.622945317030911
723,2598,2598,NON=C,0.489861,Third Iter,[N][O][N][=C],0.28117137769526207,5.311605994532876
724,2599,2599,C(O)OCC,0.481301,Third Iter,[C][Branch1][C][O][O][C][C],0.377586102706162,3.987356461263511
725,2600,2600,C1CN=C1,0.496945,Third Iter,[C][C][N][=C][Ring1][Ring2],0.5335588553732958,4.5371003089141455
726,2601,2601,N#CCCON(N)C,0.478232,Third Iter,[N][#C][C][C][O][N][Branch1][C][N][C],0.2293466051377655,4.771069970249452
727,2603,2603,C=C=CC(=N)CO,0.477614,Third Iter,[C][=C][=C][C][=Branch1][C][=N][C][O],0.2388819037244253,5.384736443741588
728,2605,2605,O1N=NN1,0.49749,Third Iter,[O][N][=N][N][Ring1][Ring2],0.5657367625955055,5.465436763763644
729,2608,2608,C(N=CC=CC)ON,0.473316,Third Iter,[C][Branch1][=Branch1][N][=C][C][=C][C][O][N],0.3142373869247161,5.223680842906207
730,2616,2616,N#CC=C=C,0.492956,Third Iter,[N][#C][C][=C][=C],0.2690409368783776,5.427793147654043
731,2620,2620,C=NCN=N,0.476504,Third Iter,[C][=N][C][N][=N],0.27716706890779885,5.745290780790138
732,2624,2624,C=C(N)N=NC,0.480822,Third Iter,[C][=C][Branch1][C][N][N][=N][C],0.5284438072358184,5.092623736886917
733,2625,2625,N=NN=N,0.48973,Third Iter,[N][=N][N][=N],0.38286423101328687,5.639531078144916
734,2633,2633,NCOOC#CC,0.476603,Third Iter,[N][C][O][O][C][#C][C],0.17849667038649528,5.119782613096427
735,2634,2634,O1OCC1,0.488013,Third Iter,[O][O][C][C][Ring1][Ring2],0.44289947662722606,5.150894226135056
736,2636,2636,C1=CCCN1,0.471523,Third Iter,[C][=C][C][C][N][Ring1][Branch1],0.5852317248680793,4.83709551451795
737,2637,2637,N=NCC(N)N,0.476529,Third Iter,[N][=N][C][C][Branch1][C][N][N],0.2520109807938037,5.6016407549200595
738,2639,2639,CC=C=NON,0.474146,Third Iter,[C][C][=C][=N][O][N],0.30863537800524155,5.820184043821363
739,2642,2642,C(CC1=O)N1,0.483572,Third Iter,[C][Branch1][Ring2][C][C][=O][N][Ring1][Ring1],0.4538269567849981,4.338292555938068
740,2646,2646,C#COO,0.48851,Third Iter,[C][#C][O][O],0.20154778354327318,5.330412683496087
741,2647,2647,C1C=C=C1C(N)OO,0.479087,Third Iter,[C][C][=C][=C][Ring1][Ring2][C][Branch1][C][N][O][O],0.2436087059094047,5.934745650208901
742,2648,2648,FCCN,0.473836,Third Iter,[F][C][C][N],0.38101242756247916,4.7154568306532765
743,2649,2649,O=NCOON=N,0.490457,Third Iter,[O][=N][C][O][O][N][=N],0.162578336239297,5.7524523246348895
744,2652,2652,C(C)#CNN,0.462371,Third Iter,[C][Branch1][C][C][#C][N][N],0.2137461739390692,5.476286638778304
745,2653,2653,FCC#CCN=C,0.492817,Third Iter,[F][C][C][#C][C][N][=C],0.29781134702171974,5.312624920788735
746,2659,2659,CN=C(N)O,0.478837,Third Iter,[C][N][=C][Branch1][C][N][O],0.21711913470197083,4.997593360671795
747,2660,2660,C1=CN1,0.482796,Third Iter,[C][=C][N][Ring1][Ring1],0.5397474958291716,5.06740986277274
748,2667,2667,C(C)CN=NCC,0.479766,Third Iter,[C][Branch1][C][C][C][N][=N][C][C],0.3722064089938718,4.533454247711812
749,2668,2668,C1(=C)C=C=NN1,0.493799,Third Iter,[C][=Branch1][C][=C][C][=C][=N][N][Ring1][=Branch1],0.6007717970360043,5.9853304629195065
750,2672,2672,N=C=C,0.481259,Third Iter,[N][=C][=C],0.3563163659445181,5.5468744781573545
751,2677,2677,NCONC#CN=NN=NN,0.476692,Third Iter,[N][C][O][N][C][#C][N][=N][N][=N][N],0.11907367412105134,6.05355259521874
752,2680,2680,NN(C1)C1=NC,0.484033,Third Iter,[N][N][Branch1][C][C][C][Ring1][C][=N][C],0.38697360484035215,5.216762183491487
753,2682,2682,C=C=CCOC,0.475188,Third Iter,[C][=C][=C][C][O][C],0.2810816503524226,4.753314017296164
754,2685,2685,NCC=NC=N,0.474882,Third Iter,[N][C][C][=N][C][=N],0.3008605872880489,5.466042399259029
755,2696,2696,C#CNN,0.462818,Third Iter,[C][#C][N][N],0.20182980837074102,5.5991544895161525
756,2697,2697,CCOC(C)N=C,0.488431,Third Iter,[C][C][O][C][Branch1][C][C][N][=C],0.3853314562409181,4.990756598960125
757,2700,2700,C=1CC=1CC=C,0.487514,Third Iter,[C][C][C][=Ring1][Ring1][C][C][=C],0.37354121010522506,4.721477412521629
758,2703,2703,C(#N)C,0.487954,Third Iter,[C][#Branch1][C][#N][C],0.5389418810301876,4.312226785849662
759,2708,2708,C#CNONC,0.480869,Third Iter,[C][#C][N][O][N][C],0.16050653307712912,5.5534450517789224
760,2709,2709,N#CCC=C,0.496198,Third Iter,[N][#C][C][C][=C],0.4730050081221771,4.837435751204339
761,2711,2711,CC1C=N1,0.472524,Third Iter,[C][C][C][=N][Ring1][Ring1],,
762,2715,2715,C1N=CN1,0.474068,Third Iter,[C][N][=C][N][Ring1][Ring2],0.5542454604848261,5.056042114934213
763,2721,2721,C1=NC(=N)N=C1O,0.48797,Third Iter,[C][=N][C][=Branch1][C][=N][N][=C][Ring1][=Branch1][O],0.40506615929157475,5.3833701130964275
764,2723,2723,FCC(N)NN,0.434109,Third Iter,[F][C][C][Branch1][C][N][N][N],0.32359356289210134,5.404669326348631
765,2728,2728,OCCCCN,0.469668,Third Iter,[O][C][C][C][C][N],0.3689346142586713,3.893338950983166
766,2734,2734,OC=CC=CNCN=C,0.495416,Third Iter,[O][C][=C][C][=C][N][C][N][=C],0.17982652025953677,5.38684033677344
767,2735,2735,C(#N)CC=C,0.492054,Third Iter,[C][#Branch1][C][#N][C][C][=C],0.4730050081221771,4.837435751204339
768,2736,2736,N1=CCC1ON,0.47273,Third Iter,[N][=C][C][C][Ring1][Ring2][O][N],0.5206573533759187,5.5591432937605285
769,2741,2741,C=CCOC,0.475968,Third Iter,[C][=C][C][O][C],0.27218291720133764,4.159362970139251
770,2742,2742,C=NN=N,0.48547,Third Iter,[C][=N][N][=N],0.2681800233898459,5.709086930987725
771,2743,2743,CC=CNCC#COO,0.487852,Third Iter,[C][C][=C][N][C][C][#C][O][O],0.2527582999192541,5.340459365113521
772,2750,2750,C1CNN=C1,0.490859,Third Iter,[C][C][N][N][=C][Ring1][Branch1],0.5931652920897208,4.953531411953845
773,2751,2751,C=CN=C,0.493541,Third Iter,[C][=C][N][=C],0.3510284555276234,5.395236763763645
774,2754,2754,O=C=C1CC1NN,0.44946,Third Iter,[O][=C][=C][C][C][Ring1][Ring1][N][N],0.3833012358397726,5.609422433327371
775,2758,2758,N=COC#CN=C,0.500226,Third Iter,[N][=C][O][C][#C][N][=C],0.3173360212971781,5.955017228481043
776,2760,2760,C=1(N)C=NN=1,0.476083,Third Iter,[C][Branch1][C][N][C][=N][N][=Ring1][Branch1],,
777,2767,2767,CC(C)C=CC,0.473358,Third Iter,[C][C][Branch1][C][C][C][=C][C],0.4906427766836252,4.081839670952853
778,2768,2768,C1=C(C)C=N1,0.482787,Third Iter,[C][=C][Branch1][C][C][C][=N][Ring1][Branch1],,
779,2770,2770,CC#C,0.50375,Third Iter,[C][C][#C],0.4052845509626471,5.055460632003508
780,2772,2772,N(=N)N,0.479866,Third Iter,[N][=Branch1][C][=N][N],0.3524254805323593,5.627182170465047
781,2776,2776,C1CC1=NN=CC,0.476715,Third Iter,[C][C][C][Ring1][Ring1][=N][N][=C][C],0.38833440326363616,4.790646555404118
782,2780,2780,C#CN=C=NOC(=N)N,0.478507,Third Iter,[C][#C][N][=C][=N][O][C][=Branch1][C][=N][N],0.24288730530818722,5.953015673243513
783,2781,2781,CCOC=NC,0.478348,Third Iter,[C][C][O][C][=N][C],0.3707247603500898,4.6483506220707
784,2784,2784,C#CC=C=CCN,0.473172,Third Iter,[C][#C][C][=C][=C][C][N],0.24003697568971522,5.673005690019504
785,2788,2788,CC=CC#C,0.505334,Third Iter,[C][C][=C][C][#C],0.43653260390561416,5.15271799972505
786,2793,2793,C1=CN1OO,0.464379,Third Iter,[C][=C][N][Ring1][Ring1][O][O],0.3608923608759095,5.348928650612624
787,2797,2797,C(=O)N,0.48352,Third Iter,[C][=Branch1][C][=O][N],0.3524724991833637,4.875543708926586
788,2805,2805,C=CNO,0.4156,Third Iter,[C][=C][N][O],0.2880455822005021,5.211618703562976
789,2812,2812,NC=CCN,0.469604,Third Iter,[N][C][=C][C][N],0.36943658507251986,5.052455869547535
790,2813,2813,FCCONC,0.473701,Third Iter,[F][C][C][O][N][C],0.2953420474190636,4.735901285200674
791,2819,2819,O=CCOC,0.481354,Third Iter,[O][=C][C][O][C],0.26673158664270347,4.403422733452861
792,2825,2825,FCN(F)N,0.476815,Third Iter,[F][C][N][Branch1][C][F][N],0.3048806935145013,5.491541052979487
793,2826,2826,C(=N)(N=1)N=1,0.475855,Third Iter,[C][=Branch1][C][=N][Branch1][C][N][N][=Ring1][C],,
794,2828,2828,C=NCN=C=N,0.478817,Third Iter,[C][=N][C][N][=C][=N],0.37293402510259205,5.832707651248419
795,2829,2829,C=C=CCC=N,0.477805,Third Iter,[C][=C][=C][C][C][=N],0.286161649327515,5.4143246273757395
796,2836,2836,C1=C=C=N1,0.475583,Third Iter,[C][=C][=C][=N][Ring1][Ring2],,
797,2841,2841,C=CC#CN,0.474774,Third Iter,[C][=C][C][#C][N],0.2895125798185268,5.504623325168837
798,2842,2842,O1C=NN=N1,0.485782,Third Iter,[O][C][=N][N][=N][Ring1][Branch1],,
799,2843,2843,NCCC=NOC,0.479554,Third Iter,[N][C][C][C][=N][O][C],0.2278535695153855,4.590729728481042
800,2849,2849,C1=NN=CN1,0.493778,Third Iter,[C][=N][N][=C][N][Ring1][Branch1],0.5983952509129713,4.767418591441026
801,2852,2852,C1C=C1C,0.477402,Third Iter,[C][C][=C][Ring1][Ring1][C],0.4546097735718069,4.396381245368994
802,2859,2859,CC#CN,0.472838,Third Iter,[C][C][#C][N],0.27937573181316167,5.36144010824525
803,2863,2863,NC(C1)C1,0.484402,Third Iter,[N][C][Branch1][C][C][C][Ring1][C],0.5992098931788855,4.756565617595743
804,2864,2864,C1#CC1NN,0.479333,Third Iter,[C][#C][C][Ring1][Ring1][N][N],0.3535028174760347,5.964555277831559
805,2865,2865,C1=NOC1,0.489761,Third Iter,[C][=N][O][C][Ring1][Ring2],0.5584832519728848,5.255547068944421
806,2866,2866,C1=CC1O,0.472347,Third Iter,[C][=C][C][Ring1][Ring1][O],0.26678590028114924,4.9430093390144805
807,2868,2868,NONN,0.473582,Third Iter,[N][O][N][N],0.2939794548372138,5.449086262091404
808,2877,2877,CCC=C=NCN,0.471921,Third Iter,[C][C][C][=C][=N][C][N],0.31444855040569447,5.40322203617335
809,2878,2878,C(=CC#N)C=N,0.483165,Third Iter,[C][=Branch1][Ring2][=C][C][#N][C][=N],0.28506871034226816,5.0041585796303805
810,2879,2879,C=C=C=CC,0.475281,Third Iter,[C][=C][=C][=C][C],0.4696932508585269,5.279761786707299
811,2891,2891,CC=N,0.475045,Third Iter,[C][C][=N],0.33207321761025843,4.978116016618893
812,2892,2892,CC=NC,0.475957,Third Iter,[C][C][=N][C],0.4579668331632263,4.960551813930868
813,2893,2893,FC#CC=NN=C,0.486742,Third Iter,[F][C][#C][C][=N][N][=C],0.22567847815355707,5.791398959250273
814,2897,2897,C(#C)N,0.476301,Third Iter,[C][#Branch1][C][#C][N],0.26560633544594886,5.4930960166188925
815,2898,2898,CC=NN1C=N1,0.481507,Third Iter,[C][C][=N][N][C][=N][Ring1][Ring1],,
816,2906,2906,CCN=N,0.475793,Third Iter,[C][C][N][=N],0.35503230122650997,5.133460175134882
817,2908,2908,COC(C)O,0.476865,Third Iter,[C][O][C][Branch1][C][C][O],0.28005374292245183,4.712965257825816
818,2911,2911,C(C=1)N=1,0.486785,Third Iter,[C][Branch1][C][C][N][=Ring1][C],,
819,2913,2913,C=C=NC=C,0.493598,Third Iter,[C][=C][=N][C][=C],0.36278737924042587,5.679143443512031
820,2915,2915,NOC=NNC,0.475567,Third Iter,[N][O][C][=N][N][C],0.15916318989594003,5.223806324988471
821,2919,2919,NOCC=CN=NC,0.481162,Third Iter,[N][O][C][C][=C][N][=N][C],0.41040544351033736,5.342105018730383
822,2920,2920,FN(O)CN=C,0.491843,Third Iter,[F][N][Branch1][C][O][C][N][=C],0.23763543525032269,5.528426484139665
823,2922,2922,N1CCC1,0.471182,Third Iter,[N][C][C][C][Ring1][Ring2],0.6037307096110269,4.765375162589906
824,2923,2923,FNCOC=N,0.476984,Third Iter,[F][N][C][O][C][=N],0.13376476127181822,5.549549030558763
825,2924,2924,C=NC=NC,0.477217,Third Iter,[C][=N][C][=N][C],0.3604992127466445,5.477985455346352
826,2925,2925,C1NCC1,0.481164,Third Iter,[C][N][C][C][Ring1][Ring2],0.5951300416983776,4.243381245368996
827,2927,2927,CC#CCN,0.47334,Third Iter,[C][C][#C][C][N],0.29642802356660186,4.869292555938068
828,2931,2931,C=NC1COC1,0.483035,Third Iter,[C][=N][C][C][O][C][Ring1][Ring2],0.48541248868893994,5.317046796438334
829,2932,2932,C=CCO,0.472496,Third Iter,[C][=C][C][O],0.20381020294015154,4.5490862620914045
830,2942,2942,C(O)#CN=NC,0.481187,Third Iter,[C][Branch1][C][O][#C][N][=N][C],0.40595239734007843,5.724201550452663
831,2944,2944,C1CC=C1N,0.473217,Third Iter,[C][C][C][=C][Ring1][Ring2][N],0.512843663160365,4.558755277831559
832,2945,2945,C=C=NNN,0.456699,Third Iter,[C][=C][=N][N][N],0.27793161951751644,5.778361786707298
833,2948,2948,CC(=C)CC=N,0.477087,Third Iter,[C][C][=Branch1][C][=C][C][C][=N],0.2878017547171158,4.807996264359446
834,2954,2954,N(=CN)O,0.471751,Third Iter,[N][=Branch1][Ring1][=C][N][O],0.2135884675360965,5.428082248713477
835,2956,2956,O=C=NCN,0.473927,Third Iter,[O][=C][=N][C][N],0.21914373498493303,5.242228058896647
836,2958,2958,CC=C=NN,0.472972,Third Iter,[C][C][=C][=N][N],0.39193916169876875,5.668465928719133
837,2962,2962,N=CN=NCN=CC=C,0.495375,Third Iter,[N][=C][N][=N][C][N][=C][C][=C],0.24469295063640725,5.800727381307853
838,2963,2963,CC#CC=NN=C,0.489216,Third Iter,[C][C][#C][C][=N][N][=C],0.2239275820346596,5.495952324634889
839,2970,2970,N#CCONN,0.477569,Third Iter,[N][#C][C][O][N][N],0.3610268560018589,4.975205794484493
840,2972,2972,NN=CC#C,0.508833,Third Iter,[N][N][=C][C][#C],0.20378493397108355,5.59126297013925
841,2974,2974,NN=NON,0.470112,Third Iter,[N][N][=N][O][N],0.21095708062308613,5.7617357512043395
842,2977,2977,C#COONC,0.485293,Third Iter,[C][#C][O][O][N][C],0.17043257417621632,5.248624362123751
843,2985,2985,C(C)C=NC,0.475985,Third Iter,[C][Branch1][C][C][C][=N][C],0.4752994124630922,4.842084863630374
844,2986,2986,C=C(C)ONC,0.477897,Third Iter,[C][=C][Branch1][C][C][O][N][C],0.23195402082670138,4.812229231392413
845,2994,2994,CCC=NCCC,0.484577,Third Iter,[C][C][C][=N][C][C][C],0.37098707643074114,4.201592228481042
846,2997,2997,O=CNC#C,0.50414,Third Iter,[O][=C][N][C][#C],0.27962910662208423,5.473826283748719
847,3000,3000,COCCC,,Fourth Iter,[C][O][C][C][C],0.46605057035714165,3.407921550020909
848,3001,3001,N=C=CC=NOC,,Fourth Iter,[N][=C][=C][C][=N][O][C],0.23710246998306905,5.396407132327196
849,3002,3002,C#N,,Fourth Iter,[C][#N],,
850,3003,3003,C=NF,,Fourth Iter,[C][=N][F],,
851,3004,3004,CC#CF,,Fourth Iter,[C][C][#C][F],,
852,3005,3005,C1C=NC=CC=N1,,Fourth Iter,[C][C][=N][C][=C][C][=N][Ring1][#Branch1],,
853,3007,3007,C(C)CC,,Fourth Iter,[C][Branch1][C][C][C][C],0.4591513605848083,3.393618703562975
854,3008,3008,N#N,,Fourth Iter,[N][#N],,
855,3009,3009,N1C=CC1=C=CC,,Fourth Iter,[N][C][=C][C][Ring1][Ring2][=C][=C][C],0.5442873997621062,5.120924920788735
856,3011,3011,FC=NNCNN,,Fourth Iter,[F][C][=N][N][C][N][N],0.1893018405513798,5.568973478481042
857,3012,3012,CON=O,,Fourth Iter,[C][O][N][=O],,
858,3013,3013,CCC=O,,Fourth Iter,[C][C][C][=O],,
859,3014,3014,N=O,,Fourth Iter,[N][=O],,
860,3016,3016,C(=O)=N,,Fourth Iter,[C][=Branch1][C][=O][=N],0.24835864957617726,5.202181401234277
861,3017,3017,CNN,,Fourth Iter,[C][N][N],0.4429233942099326,4.960088324311201
